dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8426,6,0.1,0.01,[100],40,0.247,21.77650048607029,0.2260757,0.34424923,0.37268256
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8427,7,0.1,0.01,[100],40,0.247,21.766688740812242,0.22521912,0.34447954,0.3692323
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8428,8,0.1,0.01,[100],40,0.246,23.677192151080817,0.22669323,0.34545586,0.37314886
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8429,9,0.1,0.01,[100],40,0.246,22.184389335103333,0.22611554,0.34349928,0.3733858
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8430,10,0.1,0.01,[100],40,0.247,22.10613402002491,0.22661355,0.34584725,0.37273372
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8431,11,0.1,0.01,[100],40,0.246,22.58991995593533,0.22565737,0.34332521,0.37022029
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8432,12,0.1,0.01,[100],40,0.247,21.966775711858645,0.22731076,0.34788273,0.37503115
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8433,13,0.1,0.01,[100],40,0.246,21.491681535961106,0.22515936,0.34351346,0.37128088
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8434,14,0.1,0.01,[100],40,0.247,22.35441199503839,0.22657371,0.34263034,0.36943401
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8435,15,0.1,0.01,[100],40,0.247,21.998656916897744,0.22484064,0.34201295,0.36935325
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8436,16,0.1,0.01,[100],40,0.247,21.730397935025394,0.22503984,0.34017313,0.36996101
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8437,17,0.1,0.01,[100],40,0.247,22.331385494908318,0.22623506,0.34475682,0.36981398
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8438,18,0.1,0.01,[100],40,0.246,21.720736413029954,0.22613546,0.34542803,0.37074303
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8439,19,0.1,0.01,[100],40,0.247,21.90246812091209,0.22416335,0.33932617,0.36793098
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8440,20,0.1,0.01,[100],40,0.247,22.961094409925863,0.225,0.34299964,0.37088991
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14821,1,0.1,0.01,[100],40,0.246,23.633488141931593,0.2300996,0.34971524,0.3796631
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14822,2,0.1,0.01,[100],40,0.246,23.426882507978007,0.22940239,0.35067984,0.37746289
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14823,3,0.1,0.01,[100],40,0.245,24.185280649922788,0.22854582,0.34797481,0.37715257
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14824,4,0.1,0.01,[100],40,0.246,23.06214542291127,0.22721116,0.34686381,0.37475672
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14825,5,0.1,0.01,[100],40,0.245,23.03602370712906,0.23013944,0.35166711,0.37976654
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14826,6,0.1,0.01,[100],40,0.246,25.15015574498102,0.22786853,0.34821247,0.37531353
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14827,7,0.1,0.01,[100],40,0.246,23.24190622405149,0.23141434,0.35402182,0.37973215
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14828,8,0.1,0.01,[100],40,0.245,23.567908162018284,0.23,0.35034593,0.37675138
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14829,9,0.1,0.01,[100],40,0.245,23.081673130160198,0.23049801,0.35295071,0.38125497
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14830,10,0.1,0.01,[100],40,0.246,23.201159509131685,0.22978088,0.3517299,0.38012599
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14831,11,0.1,0.01,[100],40,0.245,23.134075144072995,0.22936255,0.34900556,0.37604985
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14832,12,0.1,0.01,[100],40,0.246,24.222669802140445,0.23015936,0.3498796,0.37821585
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14833,13,0.1,0.01,[100],40,0.245,22.924125836929306,0.22766932,0.34721146,0.3767364
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14834,14,0.1,0.01,[100],40,0.246,23.039685806026682,0.22916335,0.34785657,0.37589919
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14835,15,0.1,0.01,[100],40,0.246,23.672332894057035,0.22820717,0.34970136,0.37922456
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14836,16,0.1,0.01,[100],40,0.246,24.321357098175213,0.22812749,0.34689122,0.37637735
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14837,17,0.1,0.01,[100],40,0.246,23.696896683890373,0.23021912,0.35261398,0.38035061
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14838,18,0.1,0.01,[100],40,0.246,24.04190177586861,0.22988048,0.35114773,0.37723342
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14839,19,0.1,0.01,[100],40,0.246,23.248350898036733,0.22836653,0.34805181,0.3779964
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",128,14840,20,0.1,0.01,[100],40,0.246,23.472748650005087,0.22978088,0.35072343,0.37718442
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14821,1,0.1,0.01,[100],40,0.246,23.764058062108234,0.23031873,0.35012228,0.37983819
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14822,2,0.1,0.01,[100],40,0.247,23.028018885059282,0.22922311,0.3505656,0.37706746
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14823,3,0.1,0.01,[100],40,0.246,22.965719506144524,0.22792829,0.34687265,0.3764635
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14824,4,0.1,0.01,[100],40,0.246,23.877253015059978,0.22758964,0.347547,0.37522355
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14825,5,0.1,0.01,[100],40,0.246,23.174181884154677,0.23001992,0.35239878,0.37947273
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14826,6,0.1,0.01,[100],40,0.246,23.4346051949542,0.22762948,0.34698838,0.37506218
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14827,7,0.1,0.01,[100],40,0.246,24.047376590082422,0.23165339,0.35506224,0.38070264
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14828,8,0.1,0.01,[100],40,0.246,22.679128085961565,0.22932271,0.347841,0.37573902
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14829,9,0.1,0.01,[100],40,0.246,23.152391501003876,0.23071713,0.35261559,0.38112265
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14830,10,0.1,0.01,[100],40,0.246,24.192032505990937,0.22938247,0.3519692,0.37964528
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14831,11,0.1,0.01,[100],40,0.246,23.496886052191257,0.22848606,0.34745693,0.37539675
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14832,12,0.1,0.01,[100],40,0.247,22.96091541601345,0.22966135,0.34796091,0.37703437
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14833,13,0.1,0.01,[100],40,0.246,23.42716915998608,0.22816733,0.34725894,0.37671026
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14834,14,0.1,0.01,[100],40,0.246,23.268894796958193,0.22900398,0.34750172,0.37614367
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14835,15,0.1,0.01,[100],40,0.247,23.620461063925177,0.2285259,0.34957806,0.37895911
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14836,16,0.1,0.01,[100],40,0.246,23.99045065511018,0.22786853,0.3463398,0.3764176
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14837,17,0.1,0.01,[100],40,0.247,22.603502040961757,0.22984064,0.35146393,0.37950711
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14838,18,0.1,0.01,[100],40,0.246,23.43213410116732,0.22950199,0.34936596,0.37617721
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14839,19,0.1,0.01,[100],40,0.247,24.95165212196298,0.22930279,0.35037248,0.3788325
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",128,14840,20,0.1,0.01,[100],40,0.247,23.14525916893035,0.22898406,0.35031771,0.37645182
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27621,1,0.1,0.01,[100],40,0.251,26.493581098970026,0.22930279,0.35108841,0.37848045
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27622,2,0.1,0.01,[100],40,0.251,27.792026767972857,0.22856574,0.35028086,0.37767993
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27623,3,0.1,0.01,[100],40,0.251,25.541385255986825,0.22900398,0.34918785,0.37662575
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27624,4,0.1,0.01,[100],40,0.251,25.527486403938383,0.22876494,0.34852805,0.37794676
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27625,5,0.1,0.01,[100],40,0.251,25.952327689854428,0.2298008,0.35020273,0.37538297
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27626,6,0.1,0.01,[100],40,0.251,25.891684987116605,0.227251,0.34827025,0.37725973
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27627,7,0.1,0.01,[100],40,0.251,25.74275667499751,0.22920319,0.34996498,0.37964345
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27628,8,0.1,0.01,[100],40,0.251,26.632590377004817,0.2276494,0.34855635,0.37914721
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27629,9,0.1,0.01,[100],40,0.251,26.79173129191622,0.22876494,0.34933789,0.37852437
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27630,10,0.1,0.01,[100],40,0.251,25.788499028189108,0.22996016,0.35162177,0.38022147
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27631,11,0.1,0.01,[100],40,0.251,26.94654624699615,0.22952191,0.34824348,0.37749616
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27632,12,0.1,0.01,[100],40,0.251,27.488414229126647,0.22880478,0.34831503,0.37624525
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27633,13,0.1,0.01,[100],40,0.251,26.981405209982768,0.22912351,0.34954411,0.37853346
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27634,14,0.1,0.01,[100],40,0.251,27.998885746812448,0.23035857,0.35028242,0.38004192
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27635,15,0.1,0.01,[100],40,0.251,28.51831748802215,0.22924303,0.34974613,0.37660518
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27636,16,0.1,0.01,[100],40,0.251,27.883257881039754,0.22796813,0.34744706,0.37773406
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27637,17,0.1,0.01,[100],40,0.251,28.57765278010629,0.22928287,0.35226598,0.3786822
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27638,18,0.1,0.01,[100],40,0.251,27.388335329014808,0.22886454,0.34818141,0.37796049
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27639,19,0.1,0.01,[100],40,0.251,26.88610892300494,0.2298008,0.34982335,0.3779371
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",256,27640,20,0.1,0.01,[100],40,0.251,28.479396321810782,0.22804781,0.34587489,0.3771571
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27621,1,0.1,0.01,[100],40,0.251,26.27216756902635,0.22944223,0.3509613,0.37880503
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27622,2,0.1,0.01,[100],40,0.252,26.954518157057464,0.22944223,0.35032706,0.37780196
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27623,3,0.1,0.01,[100],40,0.252,26.982813999056816,0.22880478,0.34816467,0.37609983
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27624,4,0.1,0.01,[100],40,0.252,25.663414026144892,0.22786853,0.34708988,0.37691801
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27625,5,0.1,0.01,[100],40,0.252,26.180416726972908,0.22976096,0.35171783,0.37617591
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27626,6,0.1,0.01,[100],40,0.252,26.69244624208659,0.22739044,0.34842509,0.37710495
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27627,7,0.1,0.01,[100],40,0.252,26.075032806023955,0.22886454,0.35006349,0.37987423
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27628,8,0.1,0.01,[100],40,0.252,25.890307507943362,0.22691235,0.34634409,0.37869668
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27629,9,0.1,0.01,[100],40,0.252,27.950729500036687,0.22800797,0.34750205,0.37757683
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27630,10,0.1,0.01,[100],40,0.252,26.29986080992967,0.22964143,0.35097714,0.37914485
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27631,11,0.1,0.01,[100],40,0.252,25.73976487084292,0.22930279,0.34754211,0.37708154
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27632,12,0.1,0.01,[100],40,0.252,27.620314361993223,0.22858566,0.34792341,0.37634699
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27633,13,0.1,0.01,[100],40,0.252,25.952362735988572,0.22812749,0.34816993,0.37776624
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27634,14,0.1,0.01,[100],40,0.252,26.38206583703868,0.23027888,0.35034202,0.37946256
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27635,15,0.1,0.01,[100],40,0.252,26.339530574856326,0.2285259,0.34821476,0.37633413
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27636,16,0.1,0.01,[100],40,0.252,26.599666723050177,0.22782869,0.34770097,0.37761533
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27637,17,0.1,0.01,[100],40,0.252,25.79740074207075,0.22816733,0.35023899,0.37776802
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27638,18,0.1,0.01,[100],40,0.252,27.493026352021843,0.22784861,0.34698601,0.37704086
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27639,19,0.1,0.01,[100],40,0.252,26.153170245932415,0.2297012,0.34976414,0.37781682
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",256,27640,20,0.1,0.01,[100],40,0.251,26.322399709140882,0.22800797,0.3457807,0.37680118
